num,Company name,Job,Technology or skill,,
31,PhonePe,Android Developer,Payments,,
32,SD2,Android Developer,Specification,,
32,SD3,Android Developer,debugging,,
32,SD4,Android Developer,UX,,
32,SD5,Android Developer,requirements,,
32,SD6,Android Developer,discover new technologies,,
32,SD7,Android Developer,Java,,
32,SD8,Android Developer,Kotlin,,
32,SD9,Android Developer,Android SDK,,
32,SD10,Android Developer,4+,,
32,SD11,Android Developer,"mobile landscape, architectures, trends, and emerging technologies",,
32,SD12,Android Developer,usability,,
32,SD13,Android Developer,Coroutines,,
32,SD14,Android Developer,clean code,,
32,SD15,Android Developer,SOLID principles,,
32,SD16,Android Developer,Android Architectures,,
32,SD17,Android Developer,software testing,,
32,SD18,Android Developer,jetpack,,
32,SD19,Android Developer,unit testing,,
32,SD20,Android Developer,Android SDK,,
33,Reliance Industries Limited,Android Developer,Specification,,
33,Reliance Industries Limited,Android Developer,development,,
33,Reliance Industries Limited,Android Developer,debugging,,
33,Reliance Industries Limited,Android Developer,UX,,
33,Reliance Industries Limited,Android Developer,requirements,,
33,Reliance Industries Limited,Android Developer,reusable,,
33,Reliance Industries Limited,Android Developer,discover new technologies,,
33,Reliance Industries Limited,Android Developer,Design,,
33,Reliance Industries Limited,Android Developer,java,,
33,Reliance Industries Limited,Android Developer,Kotlin,,
33,Reliance Industries Limited,Android Developer,Android SDK,,
33,Reliance Industries Limited,Android Developer,debugging,,
33,Reliance Industries Limited,Android Developer,OOP,,
33,Reliance Industries Limited,Android Developer,Object Oriented Design,,
33,Reliance Industries Limited,Android Developer,Agile,,
33,Reliance Industries Limited,Android Developer,4+,,
33,Reliance Industries Limited,Android Developer,"mobile landscape, architectures, trends, and emerging technologies",,
33,Reliance Industries Limited,Android Developer,usability,,
33,Reliance Industries Limited,Android Developer,Write clean code,,
33,Reliance Industries Limited,Android Developer,clean code,,
33,Reliance Industries Limited,Android Developer,SOLID principles,,
33,Reliance Industries Limited,Android Developer,Android Architectures,,
33,Reliance Industries Limited,Android Developer,software testing,,
33,Reliance Industries Limited,Android Developer,jetpack,,
33,Reliance Industries Limited,Android Developer,unit testing,,
34,Delta Air Lines,Android Developer,agile,,
34,Delta Air Lines,Android Developer,scrum,,
34,Delta Air Lines,Android Developer,collaboration,,
34,Delta Air Lines,Android Developer,iterative development,,
34,Delta Air Lines,Android Developer,clean code,,
34,Delta Air Lines,Android Developer,pair programming,,
34,Delta Air Lines,Android Developer,TDD,,
34,Delta Air Lines,Android Developer,continuous integration,,
34,Delta Air Lines,Android Developer,code reviews,,
34,Delta Air Lines,Android Developer,OOP,,
34,Delta Air Lines,Android Developer,code development,,
34,Delta Air Lines,Android Developer,security,,
34,Delta Air Lines,Android Developer,requirements,,
34,Delta Air Lines,Android Developer,performance,,
34,Delta Air Lines,Android Developer,functionality,,
34,Delta Air Lines,Android Developer,bug fixes,,
34,Delta Air Lines,Android Developer,troubleshoot,,
34,Delta Air Lines,Android Developer,discover new technologies,,
34,Delta Air Lines,Android Developer,Object Oriented Design,,
34,Delta Air Lines,Android Developer,Data Structures,,
34,Delta Air Lines,Android Developer,automation requirements,,
34,Delta Air Lines,Android Developer,technical specifications,,
34,Delta Air Lines,Android Developer,collaboration,,
34,Delta Air Lines,Android Developer,Android Studio,,
34,Delta Air Lines,Android Developer,memory management,,
34,Delta Air Lines,Android Developer,file I/O,,
34,Delta Air Lines,Android Developer,network programming,,
34,Delta Air Lines,Android Developer,multi-threaded,,
34,Delta Air Lines,Android Developer,TDD,,
34,Delta Air Lines,Android Developer,unit testing,,
34,Delta Air Lines,Android Developer,CI/CD,,
34,Delta Air Lines,Android Developer,DevOps,,
34,Delta Air Lines,Android Developer,UI,,
34,Delta Air Lines,Android Developer,RESTful APIs,,
34,Delta Air Lines,Android Developer,animations,,
34,Delta Air Lines,Android Developer,Releasing or publishing android apps to google play store,,
34,Delta Air Lines,Android Developer,scalability,,
35,TETRAHED INC,Senior Android Developer,5+,,
35,TETRAHED INC,Senior Android Developer,Java,,
35,TETRAHED INC,Senior Android Developer,Kotlin,,
35,TETRAHED INC,Senior Android Developer,Releasing or publishing android apps to google play store,,
35,TETRAHED INC,Senior Android Developer,Android SDK,,
35,TETRAHED INC,Senior Android Developer,"Integrating Third Party libraries, APIs and SDKs",,
35,TETRAHED INC,Senior Android Developer,"mobile landscape, architectures, trends, and emerging technologies",,
35,TETRAHED INC,Senior Android Developer,Android SDLC,,
36,AIQU,Android Developer,5+,,
36,AIQU,Android Developer,React Native,,
36,AIQU,Android Developer,design,,
36,AIQU,Android Developer,wearables,,
36,AIQU,Android Developer,Java,,
36,AIQU,Android Developer,Kotlin,,
36,AIQU,Android Developer,unit testing,,
37,Aryavrat Infotech Inc.,Android Developer,Android SDK,,
37,Aryavrat Infotech Inc.,Android Developer,Kotlin,,
37,Aryavrat Infotech Inc.,Android Developer,REST,,
37,Aryavrat Infotech Inc.,Android Developer,JSON,,
37,Aryavrat Infotech Inc.,Android Developer,"Integrating Third Party libraries, APIs and SDKs",,
37,Aryavrat Infotech Inc.,Android Developer,"mobile landscape, architectures, trends, and emerging technologies",,
37,Aryavrat Infotech Inc.,Android Developer,android SDLC,,
37,Aryavrat Infotech Inc.,Android Developer,Flutter,,
37,Aryavrat Infotech Inc.,Android Developer,Android Studio,,
37,Aryavrat Infotech Inc.,Android Developer,Dagger,,
38,Nykaa,Android Developer,Jetpack,,
38,Nykaa,Android Developer,MVVM,,
38,Nykaa,Android Developer,MVI,,
38,Nykaa,Android Developer,Dependency Injection,,
38,Nykaa,Android Developer,Coroutines,,
38,Nykaa,Android Developer,Room,,
38,Nykaa,Android Developer,Unit Test,,
38,Nykaa,Android Developer,video editing,,
38,Nykaa,Android Developer,Design,,
38,Nykaa,Android Developer,robust,,
38,Nykaa,Android Developer,scalable,,
38,Nykaa,Android Developer,maintainable,,
38,Nykaa,Android Developer,collaboration,,
38,Nykaa,Android Developer,performance,,
38,Nykaa,Android Developer,user experience,,
38,Nykaa,Android Developer,Write clean code,,
38,Nykaa,Android Developer,debugging,,
38,Nykaa,Android Developer,discover new technologies,,
38,Nykaa,Android Developer,Kotlin,,
38,Nykaa,Android Developer,java,,
38,Nykaa,Android Developer,Android SDK,,
38,Nykaa,Android Developer,LiveData,,
38,Nykaa,Android Developer,ViewModel,,
38,Nykaa,Android Developer,Navigation,,
38,Nykaa,Android Developer,WorkManager,,
38,Nykaa,Android Developer,RESTful APIs,,
38,Nykaa,Android Developer,integrating back-end services,,
38,Nykaa,Android Developer,design patterns,,
38,Nykaa,Android Developer,code best practices,,
38,Nykaa,Android Developer,Git,,
38,Nykaa,Android Developer,cloud services and APIs,,
38,Nykaa,Android Developer,AWS,,
38,Nykaa,Android Developer,Firebase,,
38,Nykaa,Android Developer,ExoPlayer,,
38,Nykaa,Android Developer,UI/UX design,,
38,Nykaa,Android Developer,problem-solving,,
38,Nykaa,Android Developer,work independently,,
38,Nykaa,Android Developer,communication,,
39,Limeroad,Android Developer,Kotlin,,
39,Limeroad,Android Developer,collaboration,,
39,Limeroad,Android Developer,design,,
39,Limeroad,Android Developer,"Integrating Third Party libraries, APIs and SDKs",,
39,Limeroad,Android Developer,unit testing,,
39,Limeroad,Android Developer,robustness,,
39,Limeroad,Android Developer,usability,,
39,Limeroad,Android Developer,reliability,,
39,Limeroad,Android Developer,bug fixes,,
39,Limeroad,Android Developer,performance,,
39,Limeroad,Android Developer,discover new technologies,,
39,Limeroad,Android Developer,Releasing or publishing android apps to google play store,,
39,Limeroad,Android Developer,"Android SDK,",,
39,Limeroad,Android Developer,deal with different screen sizes,,
39,Limeroad,Android Developer,RESTful APIs,,
39,Limeroad,Android Developer,JSON,,
39,Limeroad,Android Developer,"mobile landscape, architectures, trends, and emerging technologies",,
39,Limeroad,Android Developer,mobile SDLC,,
39,Limeroad,Android Developer,Agile,,
39,Limeroad,Android Developer,cloud message APIs,,
39,Limeroad,Android Developer,push notifications,,
39,Limeroad,Android Developer,Git,,
40,Ciklum,Junior Android Developer,bug fixes,,
40,Ciklum,Junior Android Developer,teamwork,,
40,Ciklum,Junior Android Developer,Software Design,,
40,Ciklum,Junior Android Developer,OOP,,
40,Ciklum,Junior Android Developer,documentation,,
40,Ciklum,Junior Android Developer,Kotlin,,
40,Ciklum,Junior Android Developer,CI/CD,,
40,Ciklum,Junior Android Developer,Git,,
40,Ciklum,Junior Android Developer,UI,,
40,Ciklum,Junior Android Developer,animations,,
40,Ciklum,Junior Android Developer,debugging,,
40,Ciklum,Junior Android Developer,memory leaks,,
40,Ciklum,Junior Android Developer,Android Studio,,
40,Ciklum,Junior Android Developer,Dagger,,
41,Apps10X,Android Developer,user experience,,
41,Apps10X,Android Developer,testable,,
41,Apps10X,Android Developer,bug fixes,,
41,Apps10X,Android Developer,code optimisation,,
41,Apps10X,Android Developer,performance,,
41,Apps10X,Android Developer,unit testing,,
41,Apps10X,Android Developer,robustness,,
41,Apps10X,Android Developer,usability,,
41,Apps10X,Android Developer,reliability,,
41,Apps10X,Android Developer,Kotlin,,
41,Apps10X,Android Developer,coroutines,,
41,Apps10X,Android Developer,MVVM,,
41,Apps10X,Android Developer,MVI,,
41,Apps10X,Android Developer,Dagger,,
41,Apps10X,Android Developer,observable pattern,,
41,Apps10X,Android Developer,RxJava,,
41,Apps10X,Android Developer,debugging,,
41,Apps10X,Android Developer,analysis,,
41,Apps10X,Android Developer,memory management,,
41,Apps10X,Android Developer,concurrency,,
41,Apps10X,Android Developer,multi-threaded,,
41,Apps10X,Android Developer,TDD,,
41,Apps10X,Android Developer,OOP,,
41,Apps10X,Android Developer,Data Structures,,
41,Apps10X,Android Developer,algorithms,,
41,Apps10X,Android Developer,1+,,
42,QueueBuster,Android Developer,collaboration,,
42,QueueBuster,Android Developer,performance,,
42,QueueBuster,Android Developer,responsiveness,,
42,QueueBuster,Android Developer,bug fixes,,
42,QueueBuster,Android Developer,automation,,
42,QueueBuster,Android Developer,android trends,,
42,QueueBuster,Android Developer,unit testing,,
42,QueueBuster,Android Developer,robustness,,
42,QueueBuster,Android Developer,usability,,
42,QueueBuster,Android Developer,reliability,,
42,QueueBuster,Android Developer,integrating back-end services,,
42,QueueBuster,Android Developer,Kotlin,,
42,QueueBuster,Android Developer,1+,,
42,QueueBuster,Android Developer,MVVM,,
42,QueueBuster,Android Developer,Android Studio,,
42,QueueBuster,Android Developer,Gradle,,
42,QueueBuster,Android Developer,RESTful APIs,,
42,QueueBuster,Android Developer,JSON,,
42,QueueBuster,Android Developer,Git,,
42,QueueBuster,Android Developer,learn new technologies,,
42,QueueBuster,Android Developer,problem-solving,,
42,QueueBuster,Android Developer,debugging,,
42,QueueBuster,Android Developer,work independently,,
42,QueueBuster,Android Developer,teamwork,,
42,QueueBuster,Android Developer,communication,,
42,QueueBuster,Android Developer,Jetpack,,
42,QueueBuster,Android Developer,Navigation,,
42,QueueBuster,Android Developer,LiveData,,
42,QueueBuster,Android Developer,ViewModel,,
42,QueueBuster,Android Developer,Coroutines,,
42,QueueBuster,Android Developer,Flow,,
42,QueueBuster,Android Developer,JUnit,,
42,QueueBuster,Android Developer,Espresso,,
43,Mobilab,Android Developer,Design,,
43,Mobilab,Android Developer,software testing,,
43,Mobilab,Android Developer,Java,,
43,Mobilab,Android Developer,Kotlin,,
43,Mobilab,Android Developer,MVC,,
43,Mobilab,Android Developer,MVP,,
43,Mobilab,Android Developer,MVVM,,
43,Mobilab,Android Developer,maintainable,,
43,Mobilab,Android Developer,scalable,,
43,Mobilab,Android Developer,Room,,
43,Mobilab,Android Developer,design patterns,,
43,Mobilab,Android Developer,Write clean code,,
43,Mobilab,Android Developer,reusable,,
43,Mobilab,Android Developer,collaboration,,
43,Mobilab,Android Developer,prioritize project requirements,,
43,Mobilab,Android Developer,troubleshoot,,
43,Mobilab,Android Developer,debugging,,
43,Mobilab,Android Developer,Android Studio,,
43,Mobilab,Android Developer,discover new technologies,,
44,Solvers India,Android Developer,Firebase,,
44,Solvers India,Android Developer,SQLite,,
44,Solvers India,Android Developer,JSON,,
44,Solvers India,Android Developer,Android SDK,,
44,Solvers India,Android Developer,Eclipse,,
44,Solvers India,Android Developer,Android Studio,,
44,Solvers India,Android Developer,Retrofit,,
44,Solvers India,Android Developer,MVC,,
44,Solvers India,Android Developer,MVP,,
44,Solvers India,Android Developer,MVVM,,
44,Solvers India,Android Developer,RESTful APIs,,
44,Solvers India,Android Developer,java,,
44,Solvers India,Android Developer,Kotlin,,
44,Solvers India,Android Developer,"Integrating Third Party libraries, APIs and SDKs",,
44,Solvers India,Android Developer,Reactive programming,,
44,Solvers India,Android Developer,Graph Chart API,,
44,Solvers India,Android Developer,Google APIs,,
44,Solvers India,Android Developer,UI/UX design,,
44,Solvers India,Android Developer,Volley,,
44,Solvers India,Android Developer,RxJava,,
44,Solvers India,Android Developer,Analytics platforms,,
44,Solvers India,Android Developer,JSON,,
44,Solvers India,Android Developer,debugging,,
44,Solvers India,Android Developer,Releasing or publishing android apps to google play store,,
44,Solvers India,Android Developer,unit testing,,
44,Solvers India,Android Developer,code Reviews,,
44,Solvers India,Android Developer,brainstorming sessions,,
44,Solvers India,Android Developer,algorithms,,
45,Orufy,Android Developer,Design,,
45,Orufy,Android Developer,performance,,
45,Orufy,Android Developer,responsiveness,,
45,Orufy,Android Developer,collaboration,,
45,Orufy,Android Developer,Write clean code,,
45,Orufy,Android Developer,code best practices,,
45,Orufy,Android Developer,coding standards,,
45,Orufy,Android Developer,software testing,,
45,Orufy,Android Developer,bug fixes,,
45,Orufy,Android Developer,debugging,,
45,Orufy,Android Developer,performance testing,,
45,Orufy,Android Developer,reliability testing,,
45,Orufy,Android Developer,scalability,,
45,Orufy,Android Developer,UI/UX design,,
45,Orufy,Android Developer,Java,,
45,Orufy,Android Developer,Kotlin,,
45,Orufy,Android Developer,Android SDK,,
45,Orufy,Android Developer,RESTful APIs,,
45,Orufy,Android Developer,Git,,
45,Orufy,Android Developer,React.js,,
45,Orufy,Android Developer,Node.js,,
45,Orufy,Android Developer,Dagger,,
45,Orufy,Android Developer,discover new technologies,,
45,Orufy,Android Developer,Back-End Web Development,,
46,Antino,Android Developer,design,,
46,Antino,Android Developer,maintain,,
46,Antino,Android Developer,performance,,
46,Antino,Android Developer,reusable,,
46,Antino,Android Developer,reliable,,
46,Antino,Android Developer,collaboration,,
46,Antino,Android Developer,responsiveness,,
46,Antino,Android Developer,identify bottlenecks,,
46,Antino,Android Developer,bug fixes,,
46,Antino,Android Developer,automation,,
46,Antino,Android Developer,discover new technologies,,
46,Antino,Android Developer,2+,,
46,Antino,Android Developer,Android SDK,,
46,Antino,Android Developer,deal with different screen sizes.,,
46,Antino,Android Developer, different versions of Android,,
46,Antino,Android Developer,RESTful APIs,,
46,Antino,Android Developer,integrating back-end services,,
46,Antino,Android Developer,UI design,,
46,Antino,Android Developer,design patterns,,
46,Antino,Android Developer,code best practices,,
46,Antino,Android Developer,offline storage,,
46,Antino,Android Developer,multi-threaded,,
46,Antino,Android Developer,performance testing,,
46,Antino,Android Developer,understand business requirements,,
46,Antino,Android Developer,translate business requirements into technical requirements,,
46,Antino,Android Developer,cloud message APIs,,
46,Antino,Android Developer,push notifications,,
46,Antino,Android Developer,Android design principles,,
46,Antino,Android Developer,interface guidelines,,
46,Antino,Android Developer,git,,
46,Antino,Android Developer,continuous integration,,
46,Antino,Android Developer,Kotlin,,
46,Antino,Android Developer,Java,,
46,Antino,Android Developer,MVVM,,
46,Antino,Android Developer,MVP,,
46,Antino,Android Developer,Jetpack,,
46,Antino,Android Developer,"Integrating Third Party libraries, APIs and SDKs",,
46,Antino,Android Developer,unit testing,,
46,Antino,Android Developer,automated testing,,
46,Antino,Android Developer,TDD,,
47,Groww,Senior Android Developer,3+,,
47,Groww,Senior Android Developer,Android Architecture,,
47,Groww,Senior Android Developer,Android SDK,,
47,Groww,Senior Android Developer,java,,
47,Groww,Senior Android Developer,Android Studio,,
47,Groww,Senior Android Developer,debugging,,
47,Groww,Senior Android Developer,Kotlin,,
47,Groww,Senior Android Developer,UI components,,
47,Groww,Senior Android Developer,"basic components of Android: Activity, Services, Intent",,
47,Groww,Senior Android Developer,Web Service,,
47,Groww,Senior Android Developer,REST,,
47,Groww,Senior Android Developer,JSON,,
47,Groww,Senior Android Developer,XML,,
47,Groww,Senior Android Developer,Retrofit,,
47,Groww,Senior Android Developer,OkHttp,,
47,Groww,Senior Android Developer,coroutines,,
47,Groww,Senior Android Developer,Rxjava,,
47,Groww,Senior Android Developer,view models,,
47,Groww,Senior Android Developer,live data,,
47,Groww,Senior Android Developer,clean architecture,,
47,Groww,Senior Android Developer,coding guidelines,,
47,Groww,Senior Android Developer,analytics,,
47,Groww,Senior Android Developer,location and social APIs,,
47,Groww,Senior Android Developer,payment gateway,,
47,Groww,Senior Android Developer,SMS gateway,,
47,Groww,Senior Android Developer,cloud integration,,
47,Groww,Senior Android Developer,integrating back-end services,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,2+,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,develop,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,maintain,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,understanding new requirements,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,Write clean code,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,teamwork,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,Unit test,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,bug fixes,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,Document requirement,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,timeline estimation,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,integrating back-end services,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,Android SDK,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,Java,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,Kotlin,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,Object Oriented Design,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,problem-solving,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,Data Structures,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,algorithms,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,Write clean code,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,Git,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,"Integrating Third Party libraries, APIs and SDKs",,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,RESTful APIs,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,JSON,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,OAuth,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,Web Services,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,memory management,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,battery optimization,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,multi-threaded,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,Material Design,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,Android Architecture Components,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,Jetpack,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,performance,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,communication,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,collaboration,,
48,Cloud Counselage Pvt. Ltd.,Junior Android Developer,Respect for deadlines,,
49,JSG Consulting Pvt Ltd,Android App Developer,Design,,
49,JSG Consulting Pvt Ltd,Android App Developer,Android SDK,,
49,JSG Consulting Pvt Ltd,Android App Developer,collaboration,,
49,JSG Consulting Pvt Ltd,Android App Developer,"Integrating Third Party libraries, APIs and SDKs",,
49,JSG Consulting Pvt Ltd,Android App Developer,unit testing,,
49,JSG Consulting Pvt Ltd,Android App Developer,robustness,,
49,JSG Consulting Pvt Ltd,Android App Developer,usability,,
49,JSG Consulting Pvt Ltd,Android App Developer,reliability,,
49,JSG Consulting Pvt Ltd,Android App Developer,Identify and correct bottlenecks,,
49,JSG Consulting Pvt Ltd,Android App Developer,bug fixes,,
49,JSG Consulting Pvt Ltd,Android App Developer,discover new technologies,,
49,JSG Consulting Pvt Ltd,Android App Developer,code Reviews,,
49,JSG Consulting Pvt Ltd,Android App Developer,performance,,
49,JSG Consulting Pvt Ltd,Android App Developer,java,,
49,JSG Consulting Pvt Ltd,Android App Developer,Kotlin,,
49,JSG Consulting Pvt Ltd,Android App Developer,HTML,,
49,JSG Consulting Pvt Ltd,Android App Developer,CSS,,
49,JSG Consulting Pvt Ltd,Android App Developer,JavaScript,,
49,JSG Consulting Pvt Ltd,Android App Developer,Angular,,
49,JSG Consulting Pvt Ltd,Android App Developer,React,,
49,JSG Consulting Pvt Ltd,Android App Developer,Vue.js,,
49,JSG Consulting Pvt Ltd,Android App Developer,git,,
49,JSG Consulting Pvt Ltd,Android App Developer,problem-solving,,
49,JSG Consulting Pvt Ltd,Android App Developer,teamwork,,
49,JSG Consulting Pvt Ltd,Android App Developer,communication,,
49,JSG Consulting Pvt Ltd,Android App Developer,UI design,,
49,JSG Consulting Pvt Ltd,Android App Developer,code best practices,,
49,JSG Consulting Pvt Ltd,Android App Developer,offline storage,,
49,JSG Consulting Pvt Ltd,Android App Developer,multi-threaded,,
49,JSG Consulting Pvt Ltd,Android App Developer,performance testing,,
49,JSG Consulting Pvt Ltd,Android App Developer,RESTful APIs,,
49,JSG Consulting Pvt Ltd,Android App Developer,integrating back-end services,,
49,JSG Consulting Pvt Ltd,Android App Developer,mobile SDLC,,
49,JSG Consulting Pvt Ltd,Android App Developer,iterative development,,
50,Perennial Systems,Android Developer - Java/Kotlin,Kotlin,,
50,Perennial Systems,Android Developer - Java/Kotlin,Android SDK,,
50,Perennial Systems,Android Developer - Java/Kotlin,Jetpack,,
50,Perennial Systems,Android Developer - Java/Kotlin,OOP,,
50,Perennial Systems,Android Developer - Java/Kotlin,Reactive Programming,,
50,Perennial Systems,Android Developer - Java/Kotlin,Releasing or publishing android apps to google play store,,
50,Perennial Systems,Android Developer - Java/Kotlin,Unit testing,,
50,Perennial Systems,Android Developer - Java/Kotlin,JUnit,,
50,Perennial Systems,Android Developer - Java/Kotlin,Mockito,,
50,Perennial Systems,Android Developer - Java/Kotlin,MVVM,,
50,Perennial Systems,Android Developer - Java/Kotlin,MVP,,
50,Perennial Systems,Android Developer - Java/Kotlin,git,,
50,Perennial Systems,Android Developer - Java/Kotlin,Bitbucket,,
50,Perennial Systems,Android Developer - Java/Kotlin,Jira,,
50,Perennial Systems,Android Developer - Java/Kotlin,Material Design,,
50,Perennial Systems,Android Developer - Java/Kotlin,documentation,,
50,Perennial Systems,Android Developer - Java/Kotlin,Requirement understanding,,
50,Perennial Systems,Android Developer - Java/Kotlin,Development,,
50,Perennial Systems,Android Developer - Java/Kotlin,Agile,,
50,Perennial Systems,Android Developer - Java/Kotlin,design patterns,,
50,Perennial Systems,Android Developer - Java/Kotlin,reverse engineering,,
50,Perennial Systems,Android Developer - Java/Kotlin,Translate designs and wireframes into high quality code,,
50,Perennial Systems,Android Developer - Java/Kotlin,performance,,
50,Perennial Systems,Android Developer - Java/Kotlin,responsiveness,,
50,Perennial Systems,Android Developer - Java/Kotlin,Identify and correct bottlenecks,,
50,Perennial Systems,Android Developer - Java/Kotlin,bug fixes,,
50,Perennial Systems,Android Developer - Java/Kotlin,UI design,,
50,Perennial Systems,Android Developer - Java/Kotlin,code best practices,,
50,Perennial Systems,Android Developer - Java/Kotlin,translate business requirements into technical requirements,,
50,Perennial Systems,Android Developer - Java/Kotlin,cloud message APIs,,
50,Perennial Systems,Android Developer - Java/Kotlin,push notifications,,
50,Perennial Systems,Android Developer - Java/Kotlin,teamwork,,
50,Perennial Systems,Android Developer - Java/Kotlin,RESTful APIs,,
50,Perennial Systems,Android Developer - Java/Kotlin,integrating back-end services,,
50,Perennial Systems,Android Developer - Java/Kotlin,JIRA,,
50,Perennial Systems,Android Developer - Java/Kotlin,continuous integration,,
50,Perennial Systems,Android Developer - Java/Kotlin,mobile SDLC,,
